date,day_of_week,shift,hour,hours_into_shift,station,headcount,units_processed,uph,target_uph,downtime_minutes,pod_starvation_event,peak_period
2026-03-03,Tuesday,Night,22,3,Stow,12,1867,155.6,180,1.0,0,0
2026-03-03,Tuesday,Night,22,3,Pick,11,1221,111.0,240,2.6,1,0
2026-03-03,Tuesday,Night,22,3,Rebin,10,1633,163.3,300,3.1,1,0
2026-03-03,Tuesday,Night,22,3,Pack-Singles,11,1172,106.5,210,3.3,1,0
2026-03-03,Tuesday,Night,22,3,Pack-Multis,13,865,66.5,140,1.4,1,0
2026-03-03,Tuesday,Night,22,3,SLAM,14,11379,812.8,900,0.0,0,0
2026-03-03,Tuesday,Night,23,4,Stow,12,2073,172.8,180,0.0,0,0
2026-03-03,Tuesday,Night,23,4,Pick,12,1548,129.0,240,3.6,1,0
2026-03-03,Tuesday,Night,23,4,Rebin,13,1798,138.3,300,3.5,1,0
2026-03-03,Tuesday,Night,23,4,Pack-Singles,11,1141,103.7,210,4.3,1,0
2026-03-03,Tuesday,Night,23,4,Pack-Multis,14,1128,80.6,140,5.0,1,0
2026-03-03,Tuesday,Night,23,4,SLAM,11,9434,857.6,900,2.4,0,0
2026-03-03,Tuesday,Night,0,5,Stow,12,2027,168.9,180,2.4,0,0
2026-03-03,Tuesday,Night,0,5,Pick,11,2329,211.7,240,0.6,0,0
2026-03-03,Tuesday,Night,0,5,Rebin,13,3627,279.0,300,1.7,0,0
2026-03-03,Tuesday,Night,0,5,Pack-Singles,13,2472,190.2,210,2.3,0,0
2026-03-03,Tuesday,Night,0,5,Pack-Multis,12,1427,118.9,140,3.4,0,0
2026-03-03,Tuesday,Night,0,5,SLAM,10,7400,740.0,900,0.0,0,0
2026-03-03,Tuesday,Night,1,6,Stow,9,1512,168.0,180,0.8,0,0
2026-03-03,Tuesday,Night,1,6,Pick,11,2561,232.8,240,1.7,0,0
2026-03-03,Tuesday,Night,1,6,Rebin,12,3444,287.0,300,2.1,0,0
2026-03-03,Tuesday,Night,1,6,Pack-Singles,7,1332,190.3,210,0.0,0,0
2026-03-03,Tuesday,Night,1,6,Pack-Multis,12,1561,130.1,140,2.8,0,0
2026-03-03,Tuesday,Night,1,6,SLAM,14,11884,848.9,900,0.4,0,0
2026-03-03,Tuesday,Night,2,7,Stow,12,1895,157.9,180,1.2,0,0
2026-03-03,Tuesday,Night,2,7,Pick,13,2732,210.2,240,2.4,0,0
2026-03-03,Tuesday,Night,2,7,Rebin,13,3316,255.1,300,2.7,0,0
2026-03-03,Tuesday,Night,2,7,Pack-Singles,13,2505,192.7,210,0.1,0,0
2026-03-03,Tuesday,Night,2,7,Pack-Multis,10,1227,122.7,140,2.0,0,0
2026-03-03,Tuesday,Night,2,7,SLAM,10,8453,845.3,900,0.0,0,0
2026-03-03,Tuesday,Night,3,8,Stow,11,1781,161.9,180,4.9,0,0
2026-03-03,Tuesday,Night,3,8,Pick,9,2127,236.3,240,1.4,0,0
2026-03-03,Tuesday,Night,3,8,Rebin,12,3240,270.0,300,1.9,0,0
2026-03-03,Tuesday,Night,3,8,Pack-Singles,11,2272,206.5,210,0.5,0,0
2026-03-03,Tuesday,Night,3,8,Pack-Multis,14,1670,119.3,140,1.1,0,0
2026-03-03,Tuesday,Night,3,8,SLAM,9,7462,829.1,900,3.4,0,0
2026-03-03,Tuesday,Night,4,9,Stow,11,1707,155.2,180,0.0,0,0
2026-03-03,Tuesday,Night,4,9,Pick,11,2050,186.4,240,0.0,0,0
2026-03-03,Tuesday,Night,4,9,Rebin,12,3437,286.4,300,5.4,0,0
2026-03-03,Tuesday,Night,4,9,Pack-Singles,10,2020,202.0,210,1.6,0,0
2026-03-03,Tuesday,Night,4,9,Pack-Multis,11,1387,126.1,140,1.3,0,0
2026-03-03,Tuesday,Night,4,9,SLAM,12,9171,764.2,900,0.0,0,0
2026-03-04,Wednesday,Day,8,0,Stow,13,2294,176.5,180,0.3,0,0
2026-03-04,Wednesday,Day,8,0,Pick,12,3040,253.3,240,1.5,0,0
2026-03-04,Wednesday,Day,8,0,Rebin,10,3257,325.7,300,3.6,0,0
2026-03-04,Wednesday,Day,8,0,Pack-Singles,12,2691,224.2,210,3.1,0,0
2026-03-04,Wednesday,Day,8,0,Pack-Multis,14,2044,146.0,140,2.1,0,0
2026-03-04,Wednesday,Day,8,0,SLAM,13,10801,830.8,900,2.3,0,0
2026-03-04,Wednesday,Day,9,1,Stow,9,1529,169.9,180,3.2,0,0
2026-03-04,Wednesday,Day,9,1,Pick,13,3444,264.9,240,0.8,0,0
2026-03-04,Wednesday,Day,9,1,Rebin,9,2654,294.9,300,1.4,0,0
2026-03-04,Wednesday,Day,9,1,Pack-Singles,12,2719,226.6,210,0.7,0,0
2026-03-04,Wednesday,Day,9,1,Pack-Multis,12,1563,130.2,140,1.9,0,0
2026-03-04,Wednesday,Day,9,1,SLAM,12,10233,852.8,900,0.8,0,0
2026-03-04,Wednesday,Day,10,2,Stow,11,1942,176.5,180,3.9,0,0
2026-03-04,Wednesday,Day,10,2,Pick,11,2594,235.8,240,0.0,0,0
2026-03-04,Wednesday,Day,10,2,Rebin,10,2944,294.4,300,0.2,0,0
2026-03-04,Wednesday,Day,10,2,Pack-Singles,14,2906,207.6,210,3.1,0,0
2026-03-04,Wednesday,Day,10,2,Pack-Multis,12,1684,140.3,140,1.1,0,0
2026-03-04,Wednesday,Day,10,2,SLAM,12,12099,1008.2,900,0.0,0,0
2026-03-04,Wednesday,Day,11,3,Stow,7,1212,173.1,180,1.2,0,0
2026-03-04,Wednesday,Day,11,3,Pick,13,3223,247.9,240,0.6,0,0
2026-03-04,Wednesday,Day,11,3,Rebin,14,4502,321.6,300,1.5,0,0
2026-03-04,Wednesday,Day,11,3,Pack-Singles,13,2782,214.0,210,0.4,0,0
2026-03-04,Wednesday,Day,11,3,Pack-Multis,13,1834,141.1,140,1.2,0,0
2026-03-04,Wednesday,Day,11,3,SLAM,14,10438,745.6,900,0.0,0,0
2026-03-04,Wednesday,Day,12,4,Stow,9,1578,175.3,180,0.8,0,0
2026-03-04,Wednesday,Day,12,4,Pick,8,1787,223.4,240,0.0,0,0
2026-03-04,Wednesday,Day,12,4,Rebin,16,5405,337.8,300,0.6,0,0
2026-03-04,Wednesday,Day,12,4,Pack-Singles,11,2124,193.1,210,0.0,0,0
2026-03-04,Wednesday,Day,12,4,Pack-Multis,11,1432,130.2,140,1.1,0,0
2026-03-04,Wednesday,Day,12,4,SLAM,8,6815,851.9,900,1.4,0,0
2026-03-04,Wednesday,Day,13,5,Stow,12,2223,185.2,180,0.0,0,0
2026-03-04,Wednesday,Day,13,5,Pick,13,2945,226.5,240,2.1,0,0
2026-03-04,Wednesday,Day,13,5,Rebin,11,2982,271.1,300,0.7,0,0
2026-03-04,Wednesday,Day,13,5,Pack-Singles,12,2628,219.0,210,1.0,0,0
2026-03-04,Wednesday,Day,13,5,Pack-Multis,15,2248,149.9,140,0.8,0,0
2026-03-04,Wednesday,Day,13,5,SLAM,13,13283,1021.8,900,4.1,0,0
2026-03-04,Wednesday,Day,14,6,Stow,9,1514,168.2,180,3.4,0,0
2026-03-04,Wednesday,Day,14,6,Pick,9,1960,217.8,240,0.5,0,0
2026-03-04,Wednesday,Day,14,6,Rebin,12,3574,297.8,300,0.2,0,0
2026-03-04,Wednesday,Day,14,6,Pack-Singles,10,1995,199.5,210,0.0,0,0
2026-03-04,Wednesday,Day,14,6,Pack-Multis,16,2286,142.9,140,2.5,0,0
2026-03-04,Wednesday,Day,14,6,SLAM,11,9771,888.3,900,0.1,0,0
2026-03-04,Wednesday,Day,15,7,Stow,6,956,159.3,180,0.0,0,0
2026-03-04,Wednesday,Day,15,7,Pick,7,1508,215.4,240,3.2,0,0
2026-03-04,Wednesday,Day,15,7,Rebin,11,3526,320.5,300,1.8,0,0
2026-03-04,Wednesday,Day,15,7,Pack-Singles,13,2506,192.8,210,2.0,0,0
2026-03-04,Wednesday,Day,15,7,Pack-Multis,13,1711,131.6,140,2.0,0,0
2026-03-04,Wednesday,Day,15,7,SLAM,13,11024,848.0,900,0.0,0,0
2026-03-04,Wednesday,Day,16,8,Stow,9,1564,173.8,180,1.7,0,0
2026-03-04,Wednesday,Day,16,8,Pick,10,2308,230.8,240,2.1,0,0
2026-03-04,Wednesday,Day,16,8,Rebin,13,4150,319.2,300,3.1,0,0
2026-03-04,Wednesday,Day,16,8,Pack-Singles,9,2028,225.3,210,0.4,0,0
2026-03-04,Wednesday,Day,16,8,Pack-Multis,14,1890,135.0,140,0.6,0,0
2026-03-04,Wednesday,Day,16,8,SLAM,8,6828,853.5,900,0.0,0,0
2026-03-04,Wednesday,Day,17,9,Stow,13,2433,187.2,180,0.0,0,0
2026-03-04,Wednesday,Day,17,9,Pick,12,2569,214.1,240,0.3,0,0
2026-03-04,Wednesday,Day,17,9,Rebin,13,3656,281.2,300,3.8,0,0
2026-03-04,Wednesday,Day,17,9,Pack-Singles,11,2323,211.2,210,1.3,0,0
2026-03-04,Wednesday,Day,17,9,Pack-Multis,13,1657,127.5,140,1.1,0,0
2026-03-04,Wednesday,Day,17,9,SLAM,11,8761,796.5,900,2.2,0,0
2026-03-04,Wednesday,Night,19,0,Stow,13,2410,185.4,180,3.4,0,0
2026-03-04,Wednesday,Night,19,0,Pick,11,2519,229.0,240,0.3,0,0
2026-03-04,Wednesday,Night,19,0,Rebin,12,3207,267.2,300,3.6,0,0
2026-03-04,Wednesday,Night,19,0,Pack-Singles,12,2307,192.2,210,3.0,0,0
2026-03-04,Wednesday,Night,19,0,Pack-Multis,7,782,111.7,140,2.4,0,0
2026-03-04,Wednesday,Night,19,0,SLAM,12,10220,851.7,900,0.0,0,0
2026-03-04,Wednesday,Night,20,1,Stow,11,2099,190.8,180,2.4,0,0
2026-03-04,Wednesday,Night,20,1,Pick,12,2596,216.3,240,0.6,0,0
2026-03-04,Wednesday,Night,20,1,Rebin,7,1988,284.0,300,2.5,0,0
2026-03-04,Wednesday,Night,20,1,Pack-Singles,8,1490,186.2,210,0.0,0,0
2026-03-04,Wednesday,Night,20,1,Pack-Multis,10,1306,130.6,140,0.0,0,0
2026-03-04,Wednesday,Night,20,1,SLAM,13,11455,881.2,900,0.8,0,0
2026-03-04,Wednesday,Night,21,2,Stow,7,1090,155.7,180,3.0,0,0
2026-03-04,Wednesday,Night,21,2,Pick,6,1306,217.7,240,0.0,0,0
2026-03-04,Wednesday,Night,21,2,Rebin,13,3455,265.8,300,1.8,0,0
2026-03-04,Wednesday,Night,21,2,Pack-Singles,13,2865,220.4,210,0.9,0,0
2026-03-04,Wednesday,Night,21,2,Pack-Multis,12,1399,116.6,140,3.0,0,0
2026-03-04,Wednesday,Night,21,2,SLAM,10,8041,804.1,900,1.2,0,0
2026-03-04,Wednesday,Night,22,3,Stow,8,1360,170.0,180,2.7,0,0
2026-03-04,Wednesday,Night,22,3,Pick,12,2380,198.3,240,1.0,0,0
2026-03-04,Wednesday,Night,22,3,Rebin,13,3150,242.3,300,0.0,0,0
2026-03-04,Wednesday,Night,22,3,Pack-Singles,13,2586,198.9,210,1.8,0,0
2026-03-04,Wednesday,Night,22,3,Pack-Multis,15,2017,134.5,140,2.2,0,0
2026-03-04,Wednesday,Night,22,3,SLAM,17,14016,824.5,900,0.0,0,0
2026-03-04,Wednesday,Night,23,4,Stow,12,2070,172.5,180,0.4,0,0
2026-03-04,Wednesday,Night,23,4,Pick,9,2333,259.2,240,1.7,0,0
2026-03-04,Wednesday,Night,23,4,Rebin,10,2968,296.8,300,1.0,0,0
2026-03-04,Wednesday,Night,23,4,Pack-Singles,11,2232,202.9,210,0.0,0,0
2026-03-04,Wednesday,Night,23,4,Pack-Multis,12,1771,147.6,140,1.9,0,0
2026-03-04,Wednesday,Night,23,4,SLAM,11,8880,807.3,900,0.6,0,0
2026-03-04,Wednesday,Night,0,5,Stow,11,1792,162.9,180,2.6,0,0
2026-03-04,Wednesday,Night,0,5,Pick,8,1893,236.6,240,0.6,0,0
2026-03-04,Wednesday,Night,0,5,Rebin,12,3083,256.9,300,3.2,0,0
2026-03-04,Wednesday,Night,0,5,Pack-Singles,14,2917,208.4,210,0.0,0,0
2026-03-04,Wednesday,Night,0,5,Pack-Multis,13,1740,133.8,140,0.0,0,0
2026-03-04,Wednesday,Night,0,5,SLAM,11,9441,858.3,900,2.0,0,0
2026-03-04,Wednesday,Night,1,6,Stow,12,2049,170.8,180,3.4,0,0
2026-03-04,Wednesday,Night,1,6,Pick,14,2497,178.4,240,0.7,0,0
2026-03-04,Wednesday,Night,1,6,Rebin,11,2692,244.7,300,1.3,0,0
2026-03-04,Wednesday,Night,1,6,Pack-Singles,14,2526,180.4,210,1.7,0,0
2026-03-04,Wednesday,Night,1,6,Pack-Multis,10,1240,124.0,140,3.4,0,0
2026-03-04,Wednesday,Night,1,6,SLAM,10,8640,864.0,900,0.0,0,0
2026-03-04,Wednesday,Night,2,7,Stow,15,2564,170.9,180,0.9,0,0
2026-03-04,Wednesday,Night,2,7,Pick,13,2562,197.1,240,3.0,0,0
2026-03-04,Wednesday,Night,2,7,Rebin,11,2964,269.5,300,0.5,0,0
2026-03-04,Wednesday,Night,2,7,Pack-Singles,10,2007,200.7,210,1.6,0,0
2026-03-04,Wednesday,Night,2,7,Pack-Multis,13,1657,127.5,140,2.0,0,0
2026-03-04,Wednesday,Night,2,7,SLAM,11,10431,948.3,900,0.0,0,0
2026-03-04,Wednesday,Night,3,8,Stow,14,2465,176.1,180,0.0,0,0
2026-03-04,Wednesday,Night,3,8,Pick,16,3667,229.2,240,2.7,0,0
2026-03-04,Wednesday,Night,3,8,Rebin,12,3165,263.8,300,0.9,0,0
2026-03-04,Wednesday,Night,3,8,Pack-Singles,12,2470,205.8,210,1.5,0,0
2026-03-04,Wednesday,Night,3,8,Pack-Multis,10,1322,132.2,140,2.6,0,0
2026-03-04,Wednesday,Night,3,8,SLAM,13,10990,845.4,900,0.8,0,0
2026-03-04,Wednesday,Night,4,9,Stow,10,1477,147.7,180,0.0,0,0
2026-03-04,Wednesday,Night,4,9,Pick,12,2502,208.5,240,0.5,0,0
2026-03-04,Wednesday,Night,4,9,Rebin,6,1436,239.3,300,2.9,0,0
2026-03-04,Wednesday,Night,4,9,Pack-Singles,10,1882,188.2,210,0.0,0,0
2026-03-04,Wednesday,Night,4,9,Pack-Multis,14,1696,121.1,140,1.6,0,0
2026-03-04,Wednesday,Night,4,9,SLAM,16,13924,870.2,900,0.7,0,0
2026-03-05,Thursday,Day,8,0,Stow,11,2050,186.4,180,1.0,0,0
2026-03-05,Thursday,Day,8,0,Pick,11,2911,264.6,240,1.0,0,0
2026-03-05,Thursday,Day,8,0,Rebin,16,4830,301.9,300,3.9,0,0
2026-03-05,Thursday,Day,8,0,Pack-Singles,12,2689,224.1,210,0.1,0,0
2026-03-05,Thursday,Day,8,0,Pack-Multis,10,1445,144.5,140,2.7,0,0
2026-03-05,Thursday,Day,8,0,SLAM,12,9827,818.9,900,0.0,0,0
2026-03-05,Thursday,Day,9,1,Stow,9,1419,157.7,180,1.4,0,0
2026-03-05,Thursday,Day,9,1,Pick,14,3356,239.7,240,0.0,0,0
2026-03-05,Thursday,Day,9,1,Rebin,11,3262,296.5,300,4.3,0,0
2026-03-05,Thursday,Day,9,1,Pack-Singles,9,1838,204.2,210,3.8,0,0
2026-03-05,Thursday,Day,9,1,Pack-Multis,12,1746,145.5,140,1.4,0,0
2026-03-05,Thursday,Day,9,1,SLAM,12,11387,948.9,900,0.0,0,0
2026-03-05,Thursday,Day,10,2,Stow,13,2115,162.7,180,1.7,0,0
2026-03-05,Thursday,Day,10,2,Pick,12,2755,229.6,240,1.2,0,0
2026-03-05,Thursday,Day,10,2,Rebin,10,2774,277.4,300,0.7,0,0
2026-03-05,Thursday,Day,10,2,Pack-Singles,9,1932,214.7,210,0.0,0,0
2026-03-05,Thursday,Day,10,2,Pack-Multis,13,1669,128.4,140,0.4,0,0
2026-03-05,Thursday,Day,10,2,SLAM,10,9834,983.4,900,1.7,0,0
2026-03-05,Thursday,Day,11,3,Stow,11,2049,186.3,180,0.0,0,0
2026-03-05,Thursday,Day,11,3,Pick,11,3009,273.5,240,1.4,0,0
2026-03-05,Thursday,Day,11,3,Rebin,12,3738,311.5,300,2.5,0,0
2026-03-05,Thursday,Day,11,3,Pack-Singles,8,1482,185.2,210,1.5,0,0
2026-03-05,Thursday,Day,11,3,Pack-Multis,10,1528,152.8,140,0.7,0,0
2026-03-05,Thursday,Day,11,3,SLAM,8,6560,820.0,900,0.0,0,0
2026-03-05,Thursday,Day,12,4,Stow,11,1953,177.5,180,0.6,0,0
2026-03-05,Thursday,Day,12,4,Pick,14,3641,260.1,240,0.9,0,0
2026-03-05,Thursday,Day,12,4,Rebin,7,2190,312.9,300,2.0,0,0
2026-03-05,Thursday,Day,12,4,Pack-Singles,12,2693,224.4,210,0.0,0,0
2026-03-05,Thursday,Day,12,4,Pack-Multis,16,2089,130.6,140,2.3,0,0
2026-03-05,Thursday,Day,12,4,SLAM,8,6731,841.4,900,3.5,0,0
2026-03-05,Thursday,Day,13,5,Stow,11,2096,190.5,180,1.6,0,0
2026-03-05,Thursday,Day,13,5,Pick,11,2892,262.9,240,0.8,0,0
2026-03-05,Thursday,Day,13,5,Rebin,8,2265,283.1,300,2.0,0,0
2026-03-05,Thursday,Day,13,5,Pack-Singles,12,2243,186.9,210,0.1,0,0
2026-03-05,Thursday,Day,13,5,Pack-Multis,10,1364,136.4,140,0.0,0,0
2026-03-05,Thursday,Day,13,5,SLAM,10,8540,854.0,900,2.4,0,0
2026-03-05,Thursday,Day,14,6,Stow,13,2316,178.2,180,0.6,0,0
2026-03-05,Thursday,Day,14,6,Pick,12,2715,226.2,240,0.0,0,0
2026-03-05,Thursday,Day,14,6,Rebin,10,2866,286.6,300,0.0,0,0
2026-03-05,Thursday,Day,14,6,Pack-Singles,12,2648,220.7,210,0.0,0,0
2026-03-05,Thursday,Day,14,6,Pack-Multis,12,1654,137.8,140,1.7,0,0
2026-03-05,Thursday,Day,14,6,SLAM,11,8892,808.4,900,0.0,0,0
2026-03-05,Thursday,Day,15,7,Stow,12,2269,189.1,180,0.0,0,0
2026-03-05,Thursday,Day,15,7,Pick,12,3057,254.8,240,1.0,0,0
2026-03-05,Thursday,Day,15,7,Rebin,13,3633,279.5,300,1.0,0,0
2026-03-05,Thursday,Day,15,7,Pack-Singles,8,1376,172.0,210,2.6,0,0
2026-03-05,Thursday,Day,15,7,Pack-Multis,10,1328,132.8,140,0.0,0,0
2026-03-05,Thursday,Day,15,7,SLAM,9,7841,871.2,900,0.1,0,0
2026-03-05,Thursday,Day,16,8,Stow,12,2139,178.2,180,1.7,0,0
2026-03-05,Thursday,Day,16,8,Pick,12,3070,255.8,240,0.0,0,0
2026-03-05,Thursday,Day,16,8,Rebin,11,3419,310.8,300,3.1,0,0
2026-03-05,Thursday,Day,16,8,Pack-Singles,9,1774,197.1,210,3.2,0,0
2026-03-05,Thursday,Day,16,8,Pack-Multis,13,1771,136.2,140,0.9,0,0
2026-03-05,Thursday,Day,16,8,SLAM,11,9695,881.4,900,0.8,0,0
2026-03-05,Thursday,Day,17,9,Stow,11,1871,170.1,180,0.2,0,0
2026-03-05,Thursday,Day,17,9,Pick,13,3531,271.6,240,0.0,0,0
2026-03-05,Thursday,Day,17,9,Rebin,12,3203,266.9,300,2.1,0,0
2026-03-05,Thursday,Day,17,9,Pack-Singles,12,2495,207.9,210,3.0,0,0
2026-03-05,Thursday,Day,17,9,Pack-Multis,12,1704,142.0,140,0.0,0,0
2026-03-05,Thursday,Day,17,9,SLAM,15,13023,868.2,900,2.8,0,0
2026-03-05,Thursday,Night,19,0,Stow,10,1691,169.1,180,1.2,0,0
2026-03-05,Thursday,Night,19,0,Pick,12,2881,240.1,240,0.0,0,0
2026-03-05,Thursday,Night,19,0,Rebin,13,3629,279.2,300,0.9,0,0
2026-03-05,Thursday,Night,19,0,Pack-Singles,9,1819,202.1,210,0.0,0,0
2026-03-05,Thursday,Night,19,0,Pack-Multis,13,1515,116.5,140,1.3,0,0
2026-03-05,Thursday,Night,19,0,SLAM,11,9960,905.5,900,0.9,0,0
2026-03-05,Thursday,Night,20,1,Stow,10,1614,161.4,180,3.1,0,0
2026-03-05,Thursday,Night,20,1,Pick,13,2823,217.2,240,0.8,0,0
2026-03-05,Thursday,Night,20,1,Rebin,8,2292,286.5,300,0.0,0,0
2026-03-05,Thursday,Night,20,1,Pack-Singles,13,2561,197.0,210,4.8,0,0
2026-03-05,Thursday,Night,20,1,Pack-Multis,9,1163,129.2,140,3.9,0,0
2026-03-05,Thursday,Night,20,1,SLAM,14,11146,796.1,900,1.5,0,0
2026-03-05,Thursday,Night,21,2,Stow,12,2048,170.7,180,0.2,0,0
2026-03-05,Thursday,Night,21,2,Pick,11,2180,198.2,240,1.4,0,0
2026-03-05,Thursday,Night,21,2,Rebin,12,3294,274.5,300,0.0,0,0
2026-03-05,Thursday,Night,21,2,Pack-Singles,13,2603,200.2,210,0.1,0,0
2026-03-05,Thursday,Night,21,2,Pack-Multis,11,1281,116.5,140,0.0,0,0
2026-03-05,Thursday,Night,21,2,SLAM,10,9089,908.9,900,0.2,0,0
2026-03-05,Thursday,Night,22,3,Stow,13,2094,161.1,180,1.6,0,0
2026-03-05,Thursday,Night,22,3,Pick,11,2605,236.8,240,0.4,0,0
2026-03-05,Thursday,Night,22,3,Rebin,8,2016,252.0,300,0.4,0,0
2026-03-05,Thursday,Night,22,3,Pack-Singles,9,1808,200.9,210,0.5,0,0
2026-03-05,Thursday,Night,22,3,Pack-Multis,16,1829,114.3,140,1.5,0,0
2026-03-05,Thursday,Night,22,3,SLAM,9,7272,808.0,900,1.4,0,0
2026-03-05,Thursday,Night,23,4,Stow,7,1191,170.1,180,4.1,0,0
2026-03-05,Thursday,Night,23,4,Pick,11,2499,227.2,240,2.7,0,0
2026-03-05,Thursday,Night,23,4,Rebin,11,2944,267.6,300,0.0,0,0
2026-03-05,Thursday,Night,23,4,Pack-Singles,13,2518,193.7,210,0.0,0,0
2026-03-05,Thursday,Night,23,4,Pack-Multis,12,1498,124.8,140,0.4,0,0
2026-03-05,Thursday,Night,23,4,SLAM,13,9861,758.5,900,2.8,0,0
2026-03-05,Thursday,Night,0,5,Stow,9,1436,159.6,180,4.1,0,0
2026-03-05,Thursday,Night,0,5,Pick,14,3146,224.7,240,0.0,0,0
2026-03-05,Thursday,Night,0,5,Rebin,10,2804,280.4,300,1.3,0,0
2026-03-05,Thursday,Night,0,5,Pack-Singles,11,2143,194.8,210,0.9,0,0
2026-03-05,Thursday,Night,0,5,Pack-Multis,9,1129,125.4,140,2.6,0,0
2026-03-05,Thursday,Night,0,5,SLAM,9,7433,825.9,900,0.0,0,0
2026-03-05,Thursday,Night,1,6,Stow,12,1954,162.8,180,3.4,0,0
2026-03-05,Thursday,Night,1,6,Pick,13,2635,202.7,240,2.2,0,0
2026-03-05,Thursday,Night,1,6,Rebin,10,2677,267.7,300,1.7,0,0
2026-03-05,Thursday,Night,1,6,Pack-Singles,11,2282,207.5,210,0.0,0,0
2026-03-05,Thursday,Night,1,6,Pack-Multis,10,1242,124.2,140,0.4,0,0
2026-03-05,Thursday,Night,1,6,SLAM,14,12233,873.8,900,3.8,0,0
2026-03-05,Thursday,Night,2,7,Stow,16,2435,152.2,180,1.3,0,0
2026-03-05,Thursday,Night,2,7,Pick,9,1861,206.8,240,0.3,0,0
2026-03-05,Thursday,Night,2,7,Rebin,9,2279,253.2,300,1.0,0,0
2026-03-05,Thursday,Night,2,7,Pack-Singles,9,1824,202.7,210,0.0,0,0
2026-03-05,Thursday,Night,2,7,Pack-Multis,17,2100,123.5,140,1.3,0,0
2026-03-05,Thursday,Night,2,7,SLAM,9,8263,918.1,900,2.9,0,0
2026-03-05,Thursday,Night,3,8,Stow,12,1746,145.5,180,1.5,0,0
2026-03-05,Thursday,Night,3,8,Pick,9,2125,236.1,240,2.4,0,0
2026-03-05,Thursday,Night,3,8,Rebin,12,2665,222.1,300,0.0,0,0
2026-03-05,Thursday,Night,3,8,Pack-Singles,13,2644,203.4,210,2.9,0,0
2026-03-05,Thursday,Night,3,8,Pack-Multis,8,1021,127.6,140,2.7,0,0
2026-03-05,Thursday,Night,3,8,SLAM,8,6424,803.0,900,1.6,0,0
2026-03-05,Thursday,Night,4,9,Stow,11,1506,136.9,180,0.7,0,0
2026-03-05,Thursday,Night,4,9,Pick,11,2283,207.5,240,0.4,0,0
2026-03-05,Thursday,Night,4,9,Rebin,11,2876,261.5,300,1.9,0,0
2026-03-05,Thursday,Night,4,9,Pack-Singles,11,1961,178.3,210,1.3,0,0
2026-03-05,Thursday,Night,4,9,Pack-Multis,8,1011,126.4,140,1.2,0,0
2026-03-05,Thursday,Night,4,9,SLAM,12,10076,839.7,900,0.0,0,0
2026-03-06,Friday,Day,8,0,Stow,12,2158,179.8,180,1.5,0,0
2026-03-06,Friday,Day,8,0,Pick,11,2762,251.1,240,2.6,0,0
2026-03-06,Friday,Day,8,0,Rebin,12,3534,294.5,300,0.0,0,0
2026-03-06,Friday,Day,8,0,Pack-Singles,13,2963,227.9,210,2.2,0,0
2026-03-06,Friday,Day,8,0,Pack-Multis,10,1466,146.6,140,2.5,0,0
2026-03-06,Friday,Day,8,0,SLAM,15,12672,844.8,900,0.9,0,0
2026-03-06,Friday,Day,9,1,Stow,13,2349,180.7,180,0.0,0,0
2026-03-06,Friday,Day,9,1,Pick,12,2996,249.7,240,1.3,0,0
2026-03-06,Friday,Day,9,1,Rebin,12,3534,294.5,300,3.4,0,0
2026-03-06,Friday,Day,9,1,Pack-Singles,10,2013,201.3,210,1.2,0,0
2026-03-06,Friday,Day,9,1,Pack-Multis,13,1629,125.3,140,0.0,0,0
2026-03-06,Friday,Day,9,1,SLAM,7,6314,902.0,900,0.0,0,0
2026-03-06,Friday,Day,10,2,Stow,11,2071,188.3,180,0.2,0,0
2026-03-06,Friday,Day,10,2,Pick,12,2819,234.9,240,2.2,0,0
2026-03-06,Friday,Day,10,2,Rebin,12,3425,285.4,300,0.9,0,0
2026-03-06,Friday,Day,10,2,Pack-Singles,14,3020,215.7,210,0.0,0,0
2026-03-06,Friday,Day,10,2,Pack-Multis,13,1681,129.3,140,3.3,0,0
2026-03-06,Friday,Day,10,2,SLAM,14,12855,918.2,900,1.4,0,0
2026-03-06,Friday,Day,11,3,Stow,11,2074,188.5,180,0.6,0,0
2026-03-06,Friday,Day,11,3,Pick,12,3055,254.6,240,0.4,0,0
2026-03-06,Friday,Day,11,3,Rebin,10,2749,274.9,300,0.0,0,0
2026-03-06,Friday,Day,11,3,Pack-Singles,8,1765,220.6,210,3.9,0,0
2026-03-06,Friday,Day,11,3,Pack-Multis,14,1736,124.0,140,2.3,0,0
2026-03-06,Friday,Day,11,3,SLAM,14,12197,871.2,900,1.4,0,0
2026-03-06,Friday,Day,12,4,Stow,7,1283,183.3,180,0.0,0,0
2026-03-06,Friday,Day,12,4,Pick,12,2565,213.8,240,2.0,0,0
2026-03-06,Friday,Day,12,4,Rebin,14,3969,283.5,300,0.0,0,0
2026-03-06,Friday,Day,12,4,Pack-Singles,7,1442,206.0,210,0.3,0,0
2026-03-06,Friday,Day,12,4,Pack-Multis,8,1155,144.4,140,0.5,0,0
2026-03-06,Friday,Day,12,4,SLAM,9,7785,865.0,900,2.8,0,0
2026-03-06,Friday,Day,13,5,Stow,13,2318,178.3,180,2.1,0,0
2026-03-06,Friday,Day,13,5,Pick,9,2164,240.4,240,1.4,0,0
2026-03-06,Friday,Day,13,5,Rebin,11,3400,309.1,300,0.0,0,0
2026-03-06,Friday,Day,13,5,Pack-Singles,13,2835,218.1,210,0.0,0,0
